DonorId,Potential Duplicates
20518.0,"[54565.0, 69863.0, 74356.0, 20503.0, 78681.0]"
10380.0,"[78681.0, 74726.0, 69863.0]"
44630.0,"[6505.0, 8786.0, 81708.0]"
81708.0,"[6505.0, 8786.0, 44630.0, 9073.0]"
6505.0,"[9073.0, 81708.0, 44630.0]"
8786.0,"[9073.0, 81708.0, 44630.0]"
87020.0,[33493.0]
33493.0,[87020.0]
11134.0,[42966.0]
42966.0,"[11134.0, 77318.0]"
46042.0,"[1019.0, 85726.0]"
1019.0,"[46042.0, 9011.0]"
85726.0,"[46042.0, 9011.0]"
87430.0,[45281.0]
45281.0,[87430.0]
8747.0,"[38786.0, 23189.0]"
38168.0,[16909.0]
16909.0,[38168.0]
26846.0,"[47123.0, 78195.0, 23187.0]"
54697.0,"[76632.0, 72731.0]"
76632.0,"[54697.0, 33450.0, 970.0]"
72731.0,"[54697.0, 17330.0]"
86340.0,"[53875.0, 26325.0]"
53875.0,"[952.0, 17369.0, 86340.0]"
26325.0,"[86340.0, 35398.0, 31885.0, 952.0, 3806.0]"
54726.0,[1003.0]
1003.0,"[3114.0, 8213.0, 54726.0]"
87361.0,"[36328.0, 38785.0, 12205.0, 12206.0]"
38785.0,"[6432.0, 87361.0, 86888.0, 36328.0, 45609.0, 12205.0]"
12206.0,"[86336.0, 87361.0, 12205.0, 45609.0]"
36328.0,"[86336.0, 87361.0, 38785.0, 12205.0, 16350.0]"
12205.0,"[36328.0, 87361.0, 38785.0, 12206.0]"
87382.0,"[29600.0, 81334.0]"
81334.0,[87382.0]
29600.0,"[29434.0, 87382.0, 43647.0]"
18174.0,[12250.0]
12250.0,[18174.0]
74411.0,[38043.0]
86626.0,[38022.0]
38022.0,[86626.0]
86943.0,[32245.0]
32245.0,[86943.0]
74190.0,"[47054.0, 67870.0]"
47054.0,"[69604.0, 22580.0, 74190.0]"
67870.0,[74190.0]
84110.0,[84410.0]
84410.0,[84110.0]
87334.0,[1490.0]
1490.0,[87334.0]
20536.0,[24930.0]
24930.0,[20536.0]
42955.0,"[35361.0, 81733.0, 84976.0, 54554.0, 13469.0, 74399.0]"
13469.0,"[84976.0, 35361.0, 54554.0, 42955.0]"
35361.0,"[81733.0, 42955.0, 20477.0, 54554.0, 13469.0, 74399.0]"
54554.0,"[35361.0, 81733.0, 42955.0, 84976.0, 13469.0, 67901.0]"
84976.0,"[81733.0, 42955.0, 13469.0, 54554.0, 67901.0]"
86944.0,[25164.0]
25164.0,"[86944.0, 38758.0]"
77457.0,"[82947.0, 74659.0, 1196.0, 5425.0, 5458.0, 5491.0]"
5425.0,"[77457.0, 5458.0, 82947.0, 74659.0]"
5458.0,"[11120.0, 77457.0, 82947.0, 5425.0]"
82947.0,"[74659.0, 77457.0, 5425.0, 5458.0, 86453.0, 2009.0]"
74659.0,"[82947.0, 1196.0, 77457.0, 5425.0, 2009.0]"
995.0,[1958.0]
1958.0,[995.0]
34254.0,"[74577.0, 2974.0, 1631.0]"
74577.0,"[2974.0, 34254.0, 1631.0]"
2974.0,"[74577.0, 34254.0]"
1631.0,"[74577.0, 34254.0]"
87133.0,"[5984.0, 26146.0, 17382.0, 3786.0, 12146.0, 54010.0]"
3786.0,"[26146.0, 17285.0, 52498.0, 82970.0, 87133.0, 87391.0]"
26146.0,"[3786.0, 87133.0, 10150.0]"
54010.0,"[5984.0, 24840.0, 13418.0, 12146.0, 87133.0]"
17382.0,"[81192.0, 67420.0, 87133.0, 23997.0]"
48734.0,[37467.0]
37467.0,[48734.0]
87318.0,[36644.0]
36644.0,"[78029.0, 87318.0]"
87388.0,"[77952.0, 86875.0]"
86875.0,[87388.0]
77952.0,[87388.0]
74886.0,"[72859.0, 84191.0]"
84191.0,[74886.0]
72859.0,[74886.0]
86615.0,[52364.0]
52364.0,[86615.0]
67347.0,[84152.0]
84152.0,[67347.0]
17160.0,[87320.0]
87076.0,"[1304.0, 69933.0]"
1304.0,"[87076.0, 69933.0]"
69933.0,"[1304.0, 87076.0]"
46735.0,[84002.0]
84002.0,[46735.0]
49842.0,[74888.0]
74888.0,"[49842.0, 74931.0]"
5667.0,"[47072.0, 12037.0]"
12037.0,[5667.0]
47072.0,[5667.0]
25041.0,"[17294.0, 8959.0]"
8959.0,[25041.0]
17294.0,"[10192.0, 25041.0]"
53881.0,"[69578.0, 72324.0]"
69578.0,"[53881.0, 72324.0]"
72324.0,"[53881.0, 69578.0]"
72242.0,"[74114.0, 21795.0, 48236.0, 16049.0, 46776.0, 76314.0]"
21795.0,"[44577.0, 49862.0, 36439.0, 48236.0, 36334.0, 1936.0, 16049.0, 72242.0, 43638.0, 86838.0]"
76314.0,"[74114.0, 84937.0, 28333.0, 72242.0, 34324.0]"
74114.0,"[44577.0, 69639.0, 48236.0, 16049.0, 72242.0, 76314.0, 34206.0]"
83360.0,"[13432.0, 73.0, 1644.0, 14561.0]"
13432.0,"[83360.0, 14561.0, 78142.0, 94.0]"
14561.0,"[83360.0, 13432.0, 78142.0, 94.0]"
5535.0,"[78696.0, 38954.0, 10063.0, 67600.0, 77969.0, 8181.0, 14870.0, 69499.0, 67420.0, 31455.0]"
67600.0,"[38954.0, 54029.0, 10063.0, 77969.0, 67420.0, 5535.0]"
67420.0,"[54661.0, 17382.0, 17285.0, 38954.0, 12875.0, 67600.0, 10481.0, 31455.0, 16659.0, 26678.0, 16026.0, 5535.0]"
10063.0,"[67600.0, 29144.0, 9111.0, 5535.0]"
77969.0,"[4129.0, 37986.0, 54029.0, 67600.0, 8181.0, 14870.0, 29144.0, 56026.0, 69499.0, 5535.0]"
82964.0,"[7993.0, 35374.0]"
35374.0,"[7993.0, 82964.0, 20407.0]"
7993.0,"[24723.0, 82964.0, 35374.0, 20407.0]"
69889.0,[27838.0]
27838.0,"[69889.0, 28271.0]"
47966.0,"[16205.0, 23687.0]"
16205.0,"[12221.0, 47966.0]"
23687.0,"[12221.0, 47966.0]"
9770.0,"[20145.0, 21907.0, 77447.0]"
77447.0,[9770.0]
20145.0,"[9770.0, 72739.0, 21907.0]"
21907.0,"[20145.0, 9770.0, 72739.0, 11418.0]"
17696.0,"[67940.0, 17777.0, 15364.0]"
15364.0,[17696.0]
17777.0,"[17696.0, 74346.0, 67940.0]"
87316.0,"[81653.0, 15650.0, 84267.0, 81661.0]"
15650.0,"[13972.0, 68811.0, 87316.0]"
81661.0,"[78700.0, 84267.0, 87316.0, 47684.0]"
84267.0,"[78018.0, 83213.0, 87316.0, 81661.0, 81727.0]"
81653.0,"[84010.0, 48387.0, 87316.0, 67932.0]"
1809.0,[72068.0]
72068.0,[1809.0]
86624.0,[78201.0]
78201.0,[86624.0]
25161.0,[10982.0]
10982.0,[25161.0]
18375.0,"[18360.0, 26384.0, 52301.0]"
18360.0,"[25481.0, 52301.0, 18375.0]"
52301.0,"[18360.0, 18375.0]"
26384.0,"[25481.0, 18375.0]"
87047.0,[87045.0]
87045.0,[87047.0]
53903.0,[74895.0]
74895.0,[53903.0]
25481.0,"[18360.0, 26384.0]"
18057.0,"[10214.0, 11169.0, 2046.0]"
2046.0,"[18057.0, 11169.0]"
11169.0,"[2046.0, 18057.0, 10214.0]"
10214.0,"[18057.0, 11169.0]"
49803.0,[74165.0]
74165.0,"[77033.0, 49803.0]"
19629.0,[1742.0]
1742.0,"[2440.0, 19629.0, 28503.0]"
72685.0,"[10377.0, 21643.0]"
10377.0,"[21643.0, 72685.0]"
21643.0,"[10377.0, 34333.0, 72685.0]"
26744.0,[10447.0]
10447.0,[26744.0]
1124.0,[10031.0]
10031.0,[1124.0]
21567.0,[73908.0]
73908.0,[21567.0]
86433.0,[74213.0]
74213.0,[86433.0]
37951.0,"[1025.0, 18370.0, 901.0, 26350.0]"
18370.0,"[1025.0, 901.0, 44916.0, 85017.0, 37951.0]"
26350.0,[37951.0]
1025.0,"[18370.0, 2551.0, 901.0, 37951.0]"
901.0,"[1025.0, 18370.0, 56050.0, 85017.0, 37951.0]"
29616.0,"[3904.0, 23043.0, 36718.0, 3729.0, 2173.0]"
2173.0,"[23043.0, 12678.0, 2731.0, 29616.0, 3729.0]"
23043.0,"[29616.0, 43721.0, 2173.0]"
36718.0,"[12678.0, 43721.0, 2731.0, 29616.0, 24593.0, 31059.0]"
3904.0,"[29616.0, 3729.0, 24593.0]"
3262.0,[1059.0]
1059.0,[3262.0]
12680.0,"[23024.0, 2741.0, 5246.0, 10968.0]"
23024.0,"[12680.0, 689.0, 2741.0, 5246.0]"
5246.0,"[10498.0, 12680.0, 23024.0, 2741.0, 3738.0]"
2741.0,"[12680.0, 23024.0, 2740.0, 3738.0, 5246.0]"
10968.0,"[12680.0, 689.0, 2740.0, 685.0]"
87135.0,[18163.0]
18163.0,[87135.0]
87391.0,"[3786.0, 13418.0]"
13418.0,"[54010.0, 26717.0, 5589.0, 87391.0]"
87376.0,[12986.0]
12986.0,[87376.0]
87367.0,"[74113.0, 23908.0, 86837.0, 86839.0]"
86839.0,"[23908.0, 86837.0, 87367.0]"
23908.0,"[86837.0, 86839.0, 87367.0]"
74113.0,"[86837.0, 87367.0]"
86837.0,"[74113.0, 23908.0, 86839.0, 87367.0]"
21473.0,[17484.0]
17484.0,[21473.0]
86919.0,[87236.0]
87236.0,[86919.0]
78048.0,"[24712.0, 8037.0]"
24712.0,"[78048.0, 8037.0]"
8037.0,"[78048.0, 24712.0, 78830.0, 15374.0, 34485.0]"
17404.0,"[14375.0, 34199.0]"
34199.0,"[23956.0, 17404.0]"
14375.0,"[23956.0, 17404.0]"
32230.0,[43075.0]
43075.0,[32230.0]
81735.0,"[81644.0, 78013.0]"
78013.0,"[81644.0, 81735.0]"
81644.0,"[78013.0, 81735.0]"
53761.0,"[26492.0, 8367.0]"
8367.0,"[31817.0, 53761.0, 26492.0]"
26492.0,"[31817.0, 53761.0, 8367.0]"
84022.0,"[26008.0, 21993.0, 67905.0, 1481.0]"
26008.0,"[1481.0, 21993.0, 84022.0]"
21993.0,"[26008.0, 1481.0, 84022.0]"
1481.0,"[26008.0, 21993.0, 84022.0]"
67905.0,[84022.0]
86614.0,"[67429.0, 1255.0]"
1255.0,[86614.0]
67429.0,"[21579.0, 86614.0]"
86476.0,[81055.0]
81055.0,[86476.0]
87379.0,[76714.0]
76714.0,[87379.0]
48902.0,"[84153.0, 13365.0]"
45696.0,[24066.0]
24066.0,[45696.0]
48255.0,[23671.0]
23671.0,[48255.0]
87380.0,"[36408.0, 25336.0]"
36408.0,"[25336.0, 87380.0]"
25336.0,"[36408.0, 87380.0]"
81798.0,[32213.0]
32213.0,[81798.0]
54029.0,"[72644.0, 74086.0, 67532.0, 11630.0, 67600.0, 77969.0, 87126.0, 56026.0, 55964.0]"
15543.0,"[34466.0, 18693.0, 67987.0, 74157.0]"
74157.0,"[72256.0, 85017.0, 77025.0, 15543.0]"
18693.0,"[77025.0, 67987.0, 15543.0]"
34466.0,"[68104.0, 76331.0, 26821.0, 15543.0]"
67987.0,"[18693.0, 15543.0]"
34208.0,"[3304.0, 207.0]"
3304.0,"[34208.0, 207.0]"
207.0,"[34208.0, 3304.0]"
87381.0,[34338.0]
34338.0,"[10148.0, 87381.0]"
87370.0,"[45489.0, 734.0]"
45489.0,"[87370.0, 11045.0, 734.0]"
734.0,"[45489.0, 87370.0]"
67392.0,"[81086.0, 69526.0]"
69526.0,"[67392.0, 744.0, 29770.0, 81086.0]"
81086.0,"[67392.0, 29770.0, 69526.0]"
33450.0,"[15974.0, 970.0, 77996.0, 28790.0, 76632.0, 52505.0]"
77996.0,[33450.0]
52505.0,"[11417.0, 33450.0]"
970.0,"[76632.0, 33450.0, 2486.0]"
86635.0,[83340.0]
86470.0,"[12748.0, 5973.0, 77959.0]"
5973.0,"[10124.0, 86470.0]"
77959.0,[86470.0]
12748.0,[86470.0]
50013.0,"[14080.0, 11873.0, 84007.0, 86604.0, 47698.0, 86264.0]"
86264.0,"[47698.0, 49973.0, 50013.0, 23038.0, 81727.0]"
84007.0,"[14080.0, 84450.0, 7243.0, 76976.0, 5139.0, 67932.0, 50013.0]"
47698.0,"[20754.0, 67956.0, 86264.0, 21082.0, 50013.0]"
86604.0,"[67954.0, 78027.0, 84450.0, 50013.0]"
10725.0,"[19266.0, 12095.0, 9198.0, 46303.0]"
9198.0,"[50144.0, 3938.0, 10725.0, 5498.0, 12731.0]"
19266.0,"[14569.0, 10725.0, 4989.0, 46303.0]"
46303.0,"[21183.0, 19266.0, 10725.0, 46319.0]"
12095.0,"[4603.0, 10725.0]"
17916.0,"[7905.0, 22436.0, 11595.0, 18892.0, 9201.0, 6613.0]"
9201.0,"[22436.0, 18892.0, 17916.0, 6613.0]"
6613.0,"[9201.0, 22436.0, 18892.0, 17916.0]"
22436.0,"[10631.0, 11595.0, 18892.0, 9201.0, 6613.0, 17916.0]"
18892.0,"[22436.0, 10631.0, 11595.0, 9201.0, 6613.0, 17916.0]"
47844.0,[72321.0]
72321.0,[47844.0]
35415.0,"[16840.0, 19022.0, 17221.0, 11102.0]"
11102.0,"[16840.0, 17221.0, 19022.0, 35415.0]"
19022.0,"[16840.0, 17221.0, 11102.0, 35415.0]"
17221.0,"[11102.0, 67490.0, 19022.0, 35415.0]"
16840.0,"[11102.0, 19022.0, 35415.0]"
48710.0,"[676.0, 677.0, 14500.0, 48744.0, 4989.0, 45938.0, 13660.0, 12093.0, 5375.0]"
677.0,"[676.0, 48710.0, 12093.0, 13660.0, 4989.0]"
676.0,"[3938.0, 677.0, 48710.0, 14474.0, 14989.0, 35379.0, 2008.0, 5375.0]"
48744.0,"[14500.0, 48710.0, 5361.0, 45938.0, 4989.0]"
45938.0,"[14917.0, 48710.0, 48744.0, 682.0, 47792.0, 34524.0, 13630.0, 77471.0]"
54380.0,[16685.0]
16685.0,"[69842.0, 54380.0, 19236.0, 2671.0]"
13523.0,"[30225.0, 31655.0]"
31655.0,[13523.0]
30225.0,[13523.0]
46326.0,[48682.0]
48682.0,[46326.0]
86453.0,"[4600.0, 2009.0, 82947.0, 14536.0]"
4600.0,"[14536.0, 1196.0, 13614.0, 86453.0, 7992.0, 6105.0, 12733.0]"
14536.0,"[4580.0, 4587.0, 86453.0, 4600.0, 5498.0, 12731.0, 12733.0]"
55971.0,[15844.0]
15844.0,"[649.0, 55971.0, 2759.0]"
86648.0,[81740.0]
81740.0,[86648.0]
84282.0,[6605.0]
6605.0,"[84282.0, 19287.0]"
10091.0,[11933.0]
11933.0,[10091.0]
23219.0,"[12781.0, 24085.0, 78701.0]"
24085.0,"[23219.0, 78701.0, 74143.0]"
12781.0,"[23219.0, 78701.0, 74143.0]"
78701.0,"[12781.0, 78705.0, 23219.0, 24085.0, 74143.0]"
46770.0,"[24064.0, 18080.0]"
24064.0,"[14816.0, 46770.0, 10213.0]"
86840.0,"[48236.0, 34305.0, 18308.0, 84937.0]"
18308.0,"[86840.0, 34305.0, 21772.0, 28333.0]"
48236.0,"[86840.0, 72242.0, 21795.0, 74114.0]"
34305.0,"[86840.0, 84937.0, 18308.0, 21772.0]"
18466.0,"[45690.0, 21718.0]"
21718.0,"[18466.0, 1107.0, 46796.0, 45690.0]"
45690.0,"[18466.0, 46796.0, 76718.0, 45488.0, 21718.0]"
67620.0,"[31466.0, 18084.0, 24122.0]"
31466.0,"[18084.0, 67620.0, 24122.0]"
18084.0,"[31466.0, 67620.0, 17396.0]"
24122.0,"[31466.0, 67620.0, 31342.0, 8759.0]"
23460.0,[68017.0]
36446.0,"[26465.0, 84982.0, 44577.0]"
84982.0,"[26465.0, 43638.0, 36446.0]"
26465.0,"[84982.0, 36446.0]"
44577.0,"[74114.0, 21795.0, 34206.0, 49862.0, 21772.0, 36334.0, 25076.0, 36446.0]"
74368.0,"[12227.0, 36687.0]"
12227.0,"[74368.0, 16141.0]"
36687.0,"[74368.0, 16141.0]"
76734.0,"[29804.0, 48881.0, 74406.0, 33454.0]"
33454.0,"[29804.0, 48881.0, 74406.0, 76734.0]"
74406.0,"[29804.0, 48881.0, 33454.0, 76734.0]"
48881.0,"[74406.0, 33454.0, 76734.0]"
29804.0,"[74406.0, 33454.0, 76734.0]"
951.0,"[28063.0, 72317.0, 3301.0, 25463.0]"
3301.0,"[28063.0, 25463.0, 951.0]"
25463.0,"[3301.0, 27948.0, 27478.0, 951.0, 28063.0]"
28063.0,"[13252.0, 3301.0, 27948.0, 5646.0, 951.0, 25463.0, 72317.0, 8094.0]"
72317.0,"[28063.0, 14458.0, 23885.0, 951.0]"
6450.0,"[29283.0, 1717.0]"
29283.0,"[6450.0, 10286.0]"
1717.0,"[705.0, 6450.0]"
86888.0,"[6432.0, 38785.0, 86336.0, 16350.0]"
16350.0,"[86888.0, 36328.0, 67278.0, 8913.0, 84155.0]"
6432.0,"[86888.0, 45609.0, 38785.0, 86336.0]"
86336.0,"[6432.0, 86888.0, 45609.0, 36328.0, 12206.0, 14744.0]"
34255.0,"[44705.0, 72308.0, 18445.0, 24094.0]"
44705.0,"[72308.0, 18445.0, 24094.0, 34255.0]"
24094.0,"[44705.0, 72308.0, 34255.0]"
72308.0,"[44705.0, 24094.0, 34255.0]"
18445.0,"[44705.0, 34255.0]"
47442.0,"[16043.0, 24180.0, 83341.0, 18454.0]"
18454.0,"[67846.0, 16043.0, 83341.0, 2385.0, 47442.0]"
24180.0,"[47442.0, 67846.0]"
16043.0,"[2385.0, 47442.0, 18454.0]"
83341.0,"[8169.0, 47442.0, 18454.0, 72087.0]"
2481.0,"[17368.0, 7082.0, 20667.0]"
20667.0,"[29529.0, 2481.0, 67949.0]"
17368.0,[2481.0]
7082.0,[2481.0]
52242.0,"[34291.0, 23965.0, 78135.0]"
34291.0,"[52242.0, 23965.0, 78135.0]"
78135.0,"[52242.0, 74203.0, 34291.0]"
23965.0,"[52242.0, 74203.0, 34291.0]"
67954.0,"[78027.0, 86604.0]"
78027.0,"[84450.0, 84010.0, 7243.0, 86604.0, 67954.0, 5139.0, 25852.0]"
84450.0,"[256.0, 84007.0, 86600.0, 78027.0, 86604.0, 72277.0, 67932.0]"
86613.0,[84016.0]
84016.0,[86613.0]
78019.0,[81683.0]
81683.0,[78019.0]
86634.0,[78156.0]
78156.0,[86634.0]
13241.0,"[47083.0, 12317.0]"
47083.0,"[13241.0, 12317.0]"
12317.0,"[13241.0, 47083.0]"
86633.0,[3175.0]
6728.0,"[5716.0, 43054.0]"
43054.0,[6728.0]
5716.0,[6728.0]
44916.0,"[18370.0, 74210.0, 29957.0, 31312.0, 49816.0]"
34205.0,"[15860.0, 2390.0]"
2390.0,"[15860.0, 34205.0]"
15860.0,"[34205.0, 2390.0]"
84148.0,[69846.0]
69846.0,[84148.0]
13273.0,[47477.0]
47477.0,[13273.0]
86895.0,[23528.0]
23528.0,[86895.0]
86431.0,"[53864.0, 69851.0]"
53864.0,[86431.0]
69851.0,[86431.0]
54446.0,[72646.0]
37908.0,[23995.0]
23995.0,"[37908.0, 16117.0, 29871.0]"
21738.0,"[38040.0, 24073.0]"
38040.0,"[21738.0, 77983.0]"
24073.0,"[21738.0, 77983.0]"
81048.0,[20895.0]
20895.0,[81048.0]
86844.0,[77965.0]
77965.0,[86844.0]
17396.0,"[18084.0, 204.0]"
204.0,"[78929.0, 17396.0]"
34266.0,"[19955.0, 84158.0, 37999.0]"
37999.0,"[34266.0, 19955.0, 14518.0]"
84983.0,[77915.0]
77915.0,[84983.0]
78076.0,"[26759.0, 52235.0, 10481.0, 7409.0, 69628.0]"
52235.0,[78076.0]
69628.0,[78076.0]
26759.0,"[24162.0, 45479.0, 54678.0, 23225.0, 78076.0]"
10481.0,"[10979.0, 67420.0, 7409.0, 8181.0, 78076.0]"
21822.0,[15882.0]
15882.0,[21822.0]
17367.0,"[44669.0, 103.0]"
103.0,[17367.0]
44669.0,[17367.0]
67932.0,"[14080.0, 256.0, 84450.0, 84007.0, 86600.0, 84010.0, 72277.0, 81653.0]"
5139.0,"[14080.0, 4707.0, 84007.0, 7243.0, 78027.0, 21082.0]"
14080.0,"[5139.0, 67932.0, 50013.0, 84007.0]"
52195.0,[23713.0]
23713.0,"[52195.0, 23451.0]"
415.0,"[7346.0, 45531.0, 67882.0, 25869.0]"
7346.0,"[67882.0, 45531.0, 415.0]"
67882.0,"[7346.0, 45531.0, 415.0]"
45531.0,"[7346.0, 67882.0, 415.0]"
25869.0,[415.0]
67861.0,[9575.0]
9575.0,[67861.0]
45585.0,"[85238.0, 84199.0]"
84199.0,"[45585.0, 85238.0]"
85238.0,"[45585.0, 84199.0]"
87324.0,"[4747.0, 45972.0, 67895.0, 84447.0]"
45972.0,"[87324.0, 81693.0]"
4747.0,[87324.0]
84447.0,"[388.0, 87324.0]"
67895.0,"[388.0, 87324.0]"
81693.0,"[81707.0, 45972.0]"
78696.0,"[67338.0, 18379.0, 21646.0, 26678.0, 5535.0]"
26678.0,"[2439.0, 78696.0, 67338.0, 54330.0, 67420.0]"
18379.0,"[25250.0, 78696.0, 67338.0, 18459.0, 26717.0]"
67338.0,"[25250.0, 78696.0, 18379.0, 26678.0, 18459.0]"
86426.0,[69956.0]
69956.0,[86426.0]
84187.0,[83052.0]
83052.0,[84187.0]
86468.0,[6409.0]
6409.0,"[86468.0, 2044.0]"
47973.0,[6535.0]
6535.0,"[24217.0, 47973.0]"
9247.0,"[22804.0, 43021.0]"
43021.0,[9247.0]
22804.0,[9247.0]
18641.0,"[16396.0, 21894.0, 16407.0]"
16396.0,"[18641.0, 44570.0, 21894.0]"
21894.0,"[18641.0, 16396.0, 7309.0]"
86591.0,[8568.0]
8568.0,[86591.0]
86600.0,"[84450.0, 84004.0, 83213.0, 72277.0, 67932.0]"
86398.0,[747.0]
747.0,[86398.0]
81732.0,[14152.0]
14152.0,[81732.0]
34431.0,"[84441.0, 67978.0, 17156.0, 6727.0]"
67978.0,"[17156.0, 34431.0]"
17156.0,"[4707.0, 6727.0, 74346.0, 3434.0, 67978.0, 8569.0, 34431.0]"
84441.0,"[6758.0, 34431.0]"
6727.0,"[17156.0, 3434.0, 5717.0, 11902.0, 34431.0]"
85616.0,[82995.0]
82995.0,[85616.0]
86405.0,[84061.0]
84061.0,[86405.0]
4922.0,[3769.0]
3769.0,[4922.0]
16486.0,"[18794.0, 69927.0]"
18794.0,[16486.0]
69927.0,[16486.0]
85725.0,"[6049.0, 19082.0, 2284.0, 6332.0]"
6049.0,"[6332.0, 85725.0]"
2284.0,"[85725.0, 16198.0]"
6332.0,"[6049.0, 44935.0, 81174.0, 85725.0, 76702.0]"
16141.0,"[12227.0, 36687.0]"
17354.0,"[11988.0, 851.0, 30612.0]"
30612.0,"[17354.0, 851.0]"
851.0,"[17354.0, 30612.0]"
11988.0,[17354.0]
67504.0,"[84396.0, 52446.0]"
84396.0,[67504.0]
52446.0,[67504.0]
86852.0,[81235.0]
81235.0,[86852.0]
86867.0,[77912.0]
77912.0,[86867.0]
55605.0,"[43629.0, 74158.0, 9101.0]"
43629.0,"[55605.0, 74158.0]"
26339.0,"[84139.0, 67300.0]"
67300.0,[26339.0]
84139.0,[26339.0]
78001.0,"[29529.0, 67577.0, 26181.0, 67949.0]"
29529.0,"[78001.0, 20667.0, 67949.0, 389.0]"
67949.0,"[29529.0, 78001.0, 20667.0, 389.0]"
67577.0,"[78001.0, 69783.0]"
26181.0,"[78001.0, 69783.0]"
3283.0,"[5641.0, 29335.0]"
29335.0,[3283.0]
5641.0,"[16288.0, 10439.0, 45704.0, 67562.0, 10381.0, 10992.0, 3283.0, 7032.0, 9910.0, 24984.0]"
86858.0,"[5825.0, 77916.0]"
77916.0,"[5825.0, 86858.0]"
5825.0,"[86858.0, 77916.0]"
32338.0,"[33470.0, 72086.0]"
72086.0,[32338.0]
33470.0,[32338.0]
52461.0,[47158.0]
47158.0,[52461.0]
86838.0,"[19957.0, 21795.0, 28333.0, 36334.0]"
19957.0,[86838.0]
36334.0,"[44577.0, 21795.0, 49862.0, 1936.0, 34324.0, 86838.0]"
86313.0,[81776.0]
81776.0,"[86313.0, 27870.0]"
67900.0,[53807.0]
53807.0,[67900.0]
69726.0,"[8290.0, 47498.0]"
8290.0,"[2438.0, 31630.0, 69726.0]"
47498.0,"[10144.0, 2438.0, 30092.0, 69726.0]"
7152.0,[10431.0]
10431.0,[7152.0]
76670.0,[81678.0]
81678.0,[76670.0]
3995.0,[10894.0]
10894.0,[3995.0]
45341.0,"[13976.0, 15529.0, 67940.0, 8599.0]"
84038.0,[85216.0]
85216.0,[84038.0]
78878.0,[72353.0]
72353.0,[78878.0]
94.0,"[1.0, 14561.0, 73.0, 4212.0, 13432.0, 11705.0, 78142.0]"
78142.0,"[1.0, 14561.0, 73.0, 1644.0, 4212.0, 13432.0, 11705.0, 94.0]"
3227.0,[45532.0]
45532.0,[3227.0]
34162.0,"[30803.0, 23527.0]"
30803.0,"[34162.0, 23527.0]"
23527.0,"[34162.0, 30803.0]"
54014.0,"[43909.0, 14862.0]"
14862.0,"[72117.0, 54014.0]"
43909.0,"[72117.0, 54014.0]"
81123.0,[78051.0]
78051.0,"[1017.0, 81123.0, 47036.0, 13561.0]"
14452.0,[2639.0]
2639.0,[14452.0]
86368.0,"[31938.0, 68139.0, 86318.0]"
31938.0,[86368.0]
86318.0,"[86368.0, 68139.0]"
68139.0,"[86368.0, 86318.0]"
83084.0,"[2416.0, 1957.0]"
1957.0,"[2416.0, 83084.0]"
2416.0,"[83084.0, 1957.0, 1062.0]"
84136.0,"[4902.0, 26717.0, 5589.0, 1622.0]"
1622.0,"[84136.0, 26717.0, 5589.0, 8983.0]"
5589.0,"[4902.0, 84136.0, 13418.0, 1622.0, 26717.0]"
4902.0,"[84136.0, 26717.0, 5589.0, 8983.0]"
26717.0,"[72644.0, 4902.0, 84136.0, 13418.0, 18379.0, 21646.0, 52498.0, 5589.0, 1622.0, 8983.0, 1758.0]"
86461.0,"[48403.0, 69853.0]"
69853.0,"[48403.0, 86461.0]"
48403.0,"[69853.0, 86461.0]"
84263.0,[86592.0]
86592.0,[84263.0]
72277.0,"[86600.0, 81697.0, 84450.0, 67932.0]"
83213.0,"[81762.0, 86600.0, 84267.0, 8599.0, 21082.0, 20955.0]"
54723.0,[25274.0]
25274.0,[54723.0]
72629.0,[84184.0]
84184.0,[72629.0]
19890.0,"[38729.0, 8965.0, 36734.0]"
38729.0,"[19890.0, 8965.0, 36734.0]"
8965.0,"[38729.0, 19890.0]"
36734.0,"[38729.0, 19890.0, 69678.0]"
3249.0,"[7553.0, 19971.0, 20677.0]"
20677.0,"[816.0, 3249.0, 83330.0]"
7553.0,[3249.0]
19971.0,"[83330.0, 29447.0, 49866.0, 3249.0, 17469.0]"
86277.0,"[12080.0, 12786.0]"
12786.0,"[12072.0, 83340.0, 86277.0]"
12080.0,"[13557.0, 86277.0]"
86378.0,[32499.0]
32499.0,[86378.0]
1318.0,[19363.0]
19363.0,[1318.0]
74124.0,[67291.0]
67291.0,"[12008.0, 45610.0, 74124.0, 17310.0, 10238.0]"
86891.0,"[952.0, 15421.0, 31885.0, 28430.0]"
28430.0,"[86891.0, 29655.0]"
31885.0,"[43811.0, 86891.0, 15421.0, 26325.0, 31837.0]"
15421.0,"[17369.0, 86891.0, 31885.0]"
952.0,"[17369.0, 86891.0, 53875.0, 26325.0]"
86311.0,[86375.0]
86375.0,[86311.0]
76474.0,[144.0]
144.0,[76474.0]
3434.0,"[17156.0, 6727.0]"
34181.0,"[50170.0, 16716.0]"
50170.0,"[16716.0, 34181.0]"
16716.0,"[50170.0, 34181.0, 11647.0]"
2186.0,[8001.0]
8001.0,"[50640.0, 2186.0, 26042.0, 7859.0]"
16991.0,"[84003.0, 1467.0, 81756.0]"
1467.0,"[67897.0, 84003.0, 81756.0, 16991.0]"
